,Unnamed: 0,site,variety,hardiness,hardiness_delta,category,datetime,month,year,julian_day,season
3506,3506,"Oliver, south",Chardonnay,-23.8,-0.5,-1,2018-11-20,11,2018,324,8
3507,3507,"OK Falls, west",Gewurztraminer,-22.5,1.3,1,2018-11-20,11,2018,324,8
3508,3508,"Oliver, east",Gewurztraminer,-22.3,0.2,1,2018-11-20,11,2018,324,8
3509,3509,"Osoyoos, southeast ",Malbec,-21.3,1.0,1,2018-11-20,11,2018,324,8
3510,3510,"Osoyoos, north",Malbec,-22.7,-1.4,-1,2018-11-20,11,2018,324,8
3511,3511,"Osoyoos, southeast ",Malbec,-21.7,1.0,1,2018-11-20,11,2018,324,8
3512,3512,"Osoyoos, northeast",Merlot,-22.0,-0.3,-1,2018-11-20,11,2018,324,8
3513,3513,Black Sage,Merlot,-22.2,-0.2,-1,2018-11-20,11,2018,324,8
3514,3514,"Osoyoos, northeast",Merlot,-22.3,-0.1,-1,2018-11-20,11,2018,324,8
3515,3515,"Osoyoos, northeast",Merlot,-22.3,0.0,0,2018-11-20,11,2018,324,8
3516,3516,"Osoyoos, northeast",Merlot,-24.5,-2.2,-1,2018-11-20,11,2018,324,8
3517,3517,Naramata Bench,Merlot,-21.7,2.8,1,2018-11-20,11,2018,324,8
3518,3518,"Osoyoos, northeast",Merlot,-22.0,-0.3,-1,2018-11-20,11,2018,324,8
3519,3519,"Oliver, east",Merlot,-23.3,-1.3,-1,2018-11-20,11,2018,324,8
3520,3520,"Oliver, west",Merlot,-21.6,1.7,1,2018-11-20,11,2018,324,8
3521,3521,"Osoyoos, west",Merlot,-21.1,0.5,1,2018-11-20,11,2018,324,8
3522,3522,"Osoyoos, southeast ",Merlot,-22.4,-1.3,-1,2018-11-20,11,2018,324,8
3523,3523,Black Sage,Merlot,-23.5,-1.1,-1,2018-11-20,11,2018,324,8
3524,3524,Black Sage,Merlot,-21.8,1.7,1,2018-11-20,11,2018,324,8
3525,3525,"Osoyoos, southeast ",Merlot,-21.3,0.5,1,2018-11-20,11,2018,324,8
3526,3526,"Oliver, east",Pinot blanc,-23.4,-2.1,-1,2018-11-20,11,2018,324,8
3527,3527,Black Sage,Pinot blanc,-23.0,0.4,1,2018-11-20,11,2018,324,8
3528,3528,"OK Falls, east",Pinot gris,-24.0,-1.0,-1,2018-11-20,11,2018,324,8
3529,3529,"Oliver, east",Pinot gris,-23.3,0.7,1,2018-11-20,11,2018,324,8
3530,3530,Naramata Bench,Pinot gris,-22.6,0.7,1,2018-11-20,11,2018,324,8
3531,3531,Black Sage,Pinot gris,-23.1,-0.5,-1,2018-11-20,11,2018,324,8
3532,3532,"Oliver, east",Pinot gris,-24.8,-1.7,-1,2018-11-20,11,2018,324,8
3533,3533,"Osoyoos, northeast",Pinot noir,-23.4,1.4,1,2018-11-20,11,2018,324,8
3534,3534,"OK Falls, east",Pinot noir,-22.7,0.7,1,2018-11-20,11,2018,324,8
3535,3535,Naramata Bench,Pinot noir,-22.1,0.6,1,2018-11-20,11,2018,324,8
3536,3536,Black Sage,Pinot noir,-23.2,-1.1,-1,2018-11-20,11,2018,324,8
3537,3537,"Oliver, east",Riesling,-22.1,1.1,1,2018-11-20,11,2018,324,8
3538,3538,Naramata Bench,Riesling,-24.0,-1.9,-1,2018-11-20,11,2018,324,8
3539,3539,Black Sage,Riesling,-23.5,0.5,1,2018-11-20,11,2018,324,8
3540,3540,Black Sage,Riesling,-22.7,0.8,1,2018-11-20,11,2018,324,8
3541,3541,"Oliver, east",Sauvignon blanc,-21.3,1.4,1,2018-11-20,11,2018,324,8
3542,3542,"Oliver, east",Sauvignon blanc,-23.0,-1.7,-1,2018-11-20,11,2018,324,8
3543,3543,"Osoyoos, northeast",Sauvignon blanc,-20.6,2.4,1,2018-11-20,11,2018,324,8
3544,3544,"Osoyoos, northeast",Sauvignon blanc,-22.9,-2.3,-1,2018-11-20,11,2018,324,8
3545,3545,"Osoyoos, northeast",Sauvignon blanc,-21.5,1.4,1,2018-11-20,11,2018,324,8
3546,3546,"Oliver, east",Sauvignon blanc,-22.5,-1.0,-1,2018-11-20,11,2018,324,8
3547,3547,"Oliver, east",Sauvignon blanc,-21.3,1.2,1,2018-11-20,11,2018,324,8
3548,3548,Black Sage,Sauvignon blanc,-22.0,-0.7,-1,2018-11-20,11,2018,324,8
3549,3549,Black Sage,Sauvignon blanc,-22.8,-0.8,-1,2018-11-20,11,2018,324,8
3550,3550,"Osoyoos, northeast",Shiraz,-19.9,2.9,1,2018-11-20,11,2018,324,8
3551,3551,"Osoyoos, northeast",Shiraz,-21.0,-1.1,-1,2018-11-20,11,2018,324,8
3552,3552,"Osoyoos, southeast ",Shiraz,-23.0,-2.0,-1,2018-11-20,11,2018,324,8
3553,3553,Black Sage,Shiraz,-22.4,0.6,1,2018-11-20,11,2018,324,8
3554,3554,"Osoyoos, southeast ",Shiraz,-21.2,1.2,1,2018-11-20,11,2018,324,8
3555,3555,"Oliver, south",Tempranillo,-23.2,-2.0,-1,2018-11-20,11,2018,324,8
3556,3556,"Osoyoos, southeast ",Viognier,-21.6,1.6,1,2018-11-20,11,2018,324,8
3557,3557,"Osoyoos, west",Viognier,-22.8,-1.2,-1,2018-11-20,11,2018,324,8
3558,3558,"Osoyoos, southeast ",Viognier,-22.3,0.5,1,2018-11-20,11,2018,324,8
3559,3559,"Osoyoos, northeast",Zinfandel,-20.4,1.9,1,2018-11-20,11,2018,324,8
3560,3560,Black Sage,Cabernet Franc,-22.3,-1.9,-1,2018-12-04,12,2018,338,8
3561,3561,"Osoyoos, north",Cabernet Franc,-23.1,-0.8,-1,2018-12-04,12,2018,338,8
3562,3562,"Oliver, east",Cabernet Franc,-24.0,-0.9,-1,2018-12-04,12,2018,338,8
3563,3563,Naramata Bench,Cabernet Franc,-21.1,2.9,1,2018-12-04,12,2018,338,8
3564,3564,Black Sage,Cabernet Franc,-23.3,-2.2,-1,2018-12-04,12,2018,338,8
3565,3565,"Osoyoos, southeast ",Cabernet Franc,-24.1,-0.8,-1,2018-12-04,12,2018,338,8
3566,3566,"Osoyoos, northeast",Cabernet Sauvignon,-23.5,0.6,1,2018-12-04,12,2018,338,8
3567,3567,"Osoyoos, northeast",Cabernet Sauvignon,-23.0,0.5,1,2018-12-04,12,2018,338,8
3568,3568,"Osoyoos, southeast ",Cabernet Sauvignon,-23.2,-0.2,-1,2018-12-04,12,2018,338,8
3569,3569,Black Sage,Cabernet Sauvignon,-22.1,1.1,1,2018-12-04,12,2018,338,8
3570,3570,"OK Falls, east",Chardonnay,-24.0,-1.9,-1,2018-12-04,12,2018,338,8
3571,3571,"Oliver, east",Chardonnay,-23.3,0.7,1,2018-12-04,12,2018,338,8
3572,3572,Naramata Bench,Chardonnay,-23.4,-0.1,-1,2018-12-04,12,2018,338,8
3573,3573,"Osoyoos, southeast ",Chardonnay,-24.7,-1.3,-1,2018-12-04,12,2018,338,8
3574,3574,Black Sage,Chardonnay,-23.5,1.2,1,2018-12-04,12,2018,338,8
3575,3575,"Oliver, south",Chardonnay,-23.8,-0.3,-1,2018-12-04,12,2018,338,8
3576,3576,"OK Falls, west",Gewurztraminer,-23.8,0.0,0,2018-12-04,12,2018,338,8
3577,3577,"Oliver, east",Gewurztraminer,-22.5,1.3,1,2018-12-04,12,2018,338,8
3578,3578,Kelowna,Gewurztraminer,-21.8,0.7,1,2018-12-04,12,2018,338,8
3579,3579,"Osoyoos, southeast ",Malbec,-22.1,-0.3,-1,2018-12-04,12,2018,338,8
3580,3580,"Osoyoos, north",Malbec,-22.5,-0.4,-1,2018-12-04,12,2018,338,8
3581,3581,"Osoyoos, southeast ",Malbec,-21.5,1.0,1,2018-12-04,12,2018,338,8
3582,3582,"Osoyoos, northeast",Merlot,-23.1,-1.6,-1,2018-12-04,12,2018,338,8
3583,3583,Black Sage,Merlot,-23.3,-0.2,-1,2018-12-04,12,2018,338,8
3584,3584,"Osoyoos, northeast",Merlot,-23.1,0.2,1,2018-12-04,12,2018,338,8
3585,3585,"Osoyoos, northeast",Merlot,-23.4,-0.3,-1,2018-12-04,12,2018,338,8
3586,3586,"Osoyoos, northeast",Merlot,-23.3,0.1,1,2018-12-04,12,2018,338,8
3587,3587,Naramata Bench,Merlot,-21.4,1.9,1,2018-12-04,12,2018,338,8
3588,3588,"Osoyoos, northeast",Merlot,-22.5,-1.1,-1,2018-12-04,12,2018,338,8
3589,3589,"Oliver, east",Merlot,-23.1,-0.6,-1,2018-12-04,12,2018,338,8
3590,3590,"Oliver, west",Merlot,-21.9,1.2,1,2018-12-04,12,2018,338,8
3591,3591,"Osoyoos, west",Merlot,-22.1,-0.2,-1,2018-12-04,12,2018,338,8
3592,3592,"Osoyoos, southeast ",Merlot,-22.7,-0.6,-1,2018-12-04,12,2018,338,8
3593,3593,Black Sage,Merlot,-23.0,-0.3,-1,2018-12-04,12,2018,338,8
3594,3594,Black Sage,Merlot,-21.6,1.4,1,2018-12-04,12,2018,338,8
3595,3595,"Osoyoos, southeast ",Merlot,-22.3,-0.7,-1,2018-12-04,12,2018,338,8
3596,3596,"Oliver, east",Pinot blanc,-25.4,-3.1,-1,2018-12-04,12,2018,338,8
3597,3597,Black Sage,Pinot blanc,-23.8,1.6,1,2018-12-04,12,2018,338,8
3598,3598,"OK Falls, east",Pinot gris,-23.9,-0.1,-1,2018-12-04,12,2018,338,8
3599,3599,"Oliver, east",Pinot gris,-23.8,0.1,1,2018-12-04,12,2018,338,8
3600,3600,Naramata Bench,Pinot gris,-23.6,0.2,1,2018-12-04,12,2018,338,8
3601,3601,Black Sage,Pinot gris,-24.3,-0.7,-1,2018-12-04,12,2018,338,8
3602,3602,"Oliver, east",Pinot gris,-27.2,-2.9,-1,2018-12-04,12,2018,338,8
3603,3603,"Osoyoos, northeast",Pinot noir,-24.7,2.5,1,2018-12-04,12,2018,338,8
3604,3604,"OK Falls, east",Pinot noir,-23.3,1.4,1,2018-12-04,12,2018,338,8
3605,3605,Naramata Bench,Pinot noir,-23.2,0.1,1,2018-12-04,12,2018,338,8
3606,3606,Black Sage,Pinot noir,-24.4,-1.2,-1,2018-12-04,12,2018,338,8
3607,3607,Kelowna,Pinot noir,-23.8,0.6,1,2018-12-04,12,2018,338,8
3608,3608,"Oliver, east",Riesling,-22.9,0.9,1,2018-12-04,12,2018,338,8
3609,3609,Naramata Bench,Riesling,-24.9,-2.0,-1,2018-12-04,12,2018,338,8
3610,3610,Black Sage,Riesling,-24.4,0.5,1,2018-12-04,12,2018,338,8
3611,3611,West Kelowna,Riesling,-23.3,1.1,1,2018-12-04,12,2018,338,8
3612,3612,Black Sage,Riesling,-23.9,-0.6,-1,2018-12-04,12,2018,338,8
3613,3613,"Oliver, east",Sauvignon blanc,-22.2,1.7,1,2018-12-04,12,2018,338,8
3614,3614,"Oliver, east",Sauvignon blanc,-23.8,-1.6,-1,2018-12-04,12,2018,338,8
3615,3615,"Osoyoos, northeast",Sauvignon blanc,-22.1,1.7,1,2018-12-04,12,2018,338,8
3616,3616,"Osoyoos, northeast",Sauvignon blanc,-23.7,-1.6,-1,2018-12-04,12,2018,338,8
3617,3617,"Osoyoos, northeast",Sauvignon blanc,-22.9,0.8,1,2018-12-04,12,2018,338,8
3618,3618,"Oliver, east",Sauvignon blanc,-23.0,-0.1,-1,2018-12-04,12,2018,338,8
3619,3619,Black Sage,Sauvignon blanc,-22.9,0.1,1,2018-12-04,12,2018,338,8
3620,3620,Black Sage,Sauvignon blanc,-22.1,0.8,1,2018-12-04,12,2018,338,8
3621,3621,"Osoyoos, northeast",Shiraz,-22.0,0.1,1,2018-12-04,12,2018,338,8
3622,3622,"Osoyoos, northeast",Shiraz,-22.3,-0.3,-1,2018-12-04,12,2018,338,8
3623,3623,"Osoyoos, southeast ",Shiraz,-23.5,-1.2,-1,2018-12-04,12,2018,338,8
3624,3624,Black Sage,Shiraz,-23.9,-0.4,-1,2018-12-04,12,2018,338,8
3625,3625,"Osoyoos, southeast ",Shiraz,-21.7,2.2,1,2018-12-04,12,2018,338,8
3626,3626,"Oliver, south",Tempranillo,-22.9,-1.2,-1,2018-12-04,12,2018,338,8
3627,3627,"Osoyoos, southeast ",Viognier,-22.8,0.1,1,2018-12-04,12,2018,338,8
3628,3628,"Osoyoos, west",Viognier,-25.0,-2.2,-1,2018-12-04,12,2018,338,8
3629,3629,"Osoyoos, southeast ",Viognier,-23.2,1.8,1,2018-12-04,12,2018,338,8
3630,3630,"Osoyoos, northeast",Zinfandel,-22.7,0.5,1,2018-12-04,12,2018,338,8
3631,3631,Black Sage,Cabernet Franc,-22.2,0.5,1,2018-12-18,12,2018,352,8
3632,3632,"Osoyoos, north",Cabernet Franc,-23.1,-0.9,-1,2018-12-18,12,2018,352,8
3633,3633,"Oliver, east",Cabernet Franc,-23.8,-0.7,-1,2018-12-18,12,2018,352,8
3634,3634,Naramata Bench,Cabernet Franc,-21.9,1.9,1,2018-12-18,12,2018,352,8
3635,3635,Black Sage,Cabernet Franc,-22.5,-0.6,-1,2018-12-18,12,2018,352,8
3636,3636,"Osoyoos, southeast ",Cabernet Franc,-23.0,-0.5,-1,2018-12-18,12,2018,352,8
3637,3637,"Osoyoos, northeast",Cabernet Sauvignon,-23.7,-0.7,-1,2018-12-18,12,2018,352,8
3638,3638,"Osoyoos, northeast",Cabernet Sauvignon,-22.4,1.3,1,2018-12-18,12,2018,352,8
3639,3639,"Osoyoos, southeast ",Cabernet Sauvignon,-22.2,0.2,1,2018-12-18,12,2018,352,8
3640,3640,Black Sage,Cabernet Sauvignon,-22.6,-0.4,-1,2018-12-18,12,2018,352,8
3641,3641,"OK Falls, east",Chardonnay,-24.0,-1.4,-1,2018-12-18,12,2018,352,8
3642,3642,"Oliver, east",Chardonnay,-23.9,0.1,1,2018-12-18,12,2018,352,8
3643,3643,Naramata Bench,Chardonnay,-24.0,-0.1,-1,2018-12-18,12,2018,352,8
3644,3644,"Osoyoos, southeast ",Chardonnay,-24.2,-0.2,-1,2018-12-18,12,2018,352,8
3645,3645,Black Sage,Chardonnay,-23.5,0.7,1,2018-12-18,12,2018,352,8
3646,3646,"Oliver, south",Chardonnay,-23.5,0.0,0,2018-12-18,12,2018,352,8
3647,3647,"OK Falls, west",Gewurztraminer,-23.5,0.0,0,2018-12-18,12,2018,352,8
3648,3648,"Oliver, east",Gewurztraminer,-22.4,1.1,1,2018-12-18,12,2018,352,8
3649,3649,Kelowna,Gewurztraminer,-22.5,-0.1,-1,2018-12-18,12,2018,352,8
3650,3650,"Osoyoos, southeast ",Malbec,-22.4,0.1,1,2018-12-18,12,2018,352,8
3651,3651,"Osoyoos, north",Malbec,-21.1,1.3,1,2018-12-18,12,2018,352,8
3652,3652,"Osoyoos, southeast ",Malbec,-22.0,-0.9,-1,2018-12-18,12,2018,352,8
3653,3653,"Osoyoos, northeast",Merlot,-22.8,-0.8,-1,2018-12-18,12,2018,352,8
3654,3654,Black Sage,Merlot,-22.6,0.2,1,2018-12-18,12,2018,352,8
3655,3655,"Osoyoos, northeast",Merlot,-23.1,-0.5,-1,2018-12-18,12,2018,352,8
3656,3656,"Osoyoos, northeast",Merlot,-23.3,-0.2,-1,2018-12-18,12,2018,352,8
3657,3657,"Osoyoos, northeast",Merlot,-23.5,-0.2,-1,2018-12-18,12,2018,352,8
3658,3658,Naramata Bench,Merlot,-21.8,1.7,1,2018-12-18,12,2018,352,8
3659,3659,"Osoyoos, northeast",Merlot,-23.0,-1.2,-1,2018-12-18,12,2018,352,8
3660,3660,"Oliver, east",Merlot,-22.7,0.3,1,2018-12-18,12,2018,352,8
3661,3661,"Oliver, west",Merlot,-22.0,0.7,1,2018-12-18,12,2018,352,8
3662,3662,"Osoyoos, west",Merlot,-22.7,-0.7,-1,2018-12-18,12,2018,352,8
3663,3663,"Osoyoos, southeast ",Merlot,-22.6,0.1,1,2018-12-18,12,2018,352,8
3664,3664,Black Sage,Merlot,-22.3,0.3,1,2018-12-18,12,2018,352,8
3665,3665,Black Sage,Merlot,-22.8,-0.5,-1,2018-12-18,12,2018,352,8
3666,3666,"Osoyoos, southeast ",Merlot,-22.4,0.4,1,2018-12-18,12,2018,352,8
3667,3667,"Oliver, east",Pinot blanc,-24.2,-1.8,-1,2018-12-18,12,2018,352,8
3668,3668,Black Sage,Pinot blanc,-24.1,0.1,1,2018-12-18,12,2018,352,8
3669,3669,"OK Falls, east",Pinot gris,-24.3,-0.2,-1,2018-12-18,12,2018,352,8
3670,3670,"Oliver, east",Pinot gris,-24.1,0.2,1,2018-12-18,12,2018,352,8
3671,3671,Naramata Bench,Pinot gris,-23.3,0.8,1,2018-12-18,12,2018,352,8
3672,3672,Black Sage,Pinot gris,-23.9,-0.6,-1,2018-12-18,12,2018,352,8
3673,3673,"Oliver, east",Pinot gris,-25.5,-1.6,-1,2018-12-18,12,2018,352,8
3674,3674,"Osoyoos, northeast",Pinot noir,-24.0,1.5,1,2018-12-18,12,2018,352,8
3675,3675,"OK Falls, east",Pinot noir,-23.0,1.0,1,2018-12-18,12,2018,352,8
3676,3676,Naramata Bench,Pinot noir,-22.8,0.2,1,2018-12-18,12,2018,352,8
3677,3677,Black Sage,Pinot noir,-23.9,-1.1,-1,2018-12-18,12,2018,352,8
3678,3678,Kelowna,Pinot noir,-23.2,0.7,1,2018-12-18,12,2018,352,8
3679,3679,"Oliver, east",Riesling,-22.6,0.6,1,2018-12-18,12,2018,352,8
3680,3680,Naramata Bench,Riesling,-24.2,-1.6,-1,2018-12-18,12,2018,352,8
3681,3681,Black Sage,Riesling,-24.4,-0.2,-1,2018-12-18,12,2018,352,8
3682,3682,West Kelowna,Riesling,-24.1,0.3,1,2018-12-18,12,2018,352,8
3683,3683,Black Sage,Riesling,-23.7,0.4,1,2018-12-18,12,2018,352,8
3684,3684,"Oliver, east",Sauvignon blanc,-22.4,1.3,1,2018-12-18,12,2018,352,8
3685,3685,"Oliver, east",Sauvignon blanc,-23.0,-0.6,-1,2018-12-18,12,2018,352,8
3686,3686,"Osoyoos, northeast",Sauvignon blanc,-21.5,1.5,1,2018-12-18,12,2018,352,8
3687,3687,"Osoyoos, northeast",Sauvignon blanc,-22.1,-0.6,-1,2018-12-18,12,2018,352,8
3688,3688,"Osoyoos, northeast",Sauvignon blanc,-22.7,-0.6,-1,2018-12-18,12,2018,352,8
3689,3689,"Oliver, east",Sauvignon blanc,-22.9,-0.2,-1,2018-12-18,12,2018,352,8
3690,3690,Black Sage,Sauvignon blanc,-22.1,0.8,1,2018-12-18,12,2018,352,8
3691,3691,Black Sage,Sauvignon blanc,-22.0,0.1,1,2018-12-18,12,2018,352,8
3692,3692,"Osoyoos, northeast",Shiraz,-21.9,0.1,1,2018-12-18,12,2018,352,8
3693,3693,"Osoyoos, northeast",Shiraz,-22.6,-0.7,-1,2018-12-18,12,2018,352,8
3694,3694,"Osoyoos, southeast ",Shiraz,-23.7,-1.1,-1,2018-12-18,12,2018,352,8
3695,3695,Black Sage,Shiraz,-23.2,0.5,1,2018-12-18,12,2018,352,8
3696,3696,"Osoyoos, southeast ",Shiraz,-22.5,0.7,1,2018-12-18,12,2018,352,8
3697,3697,"Oliver, south",Tempranillo,-22.1,0.4,1,2018-12-18,12,2018,352,8
3698,3698,"Osoyoos, southeast ",Viognier,-22.6,-0.5,-1,2018-12-18,12,2018,352,8
3699,3699,"Osoyoos, west",Viognier,-23.6,-1.0,-1,2018-12-18,12,2018,352,8
3700,3700,"Osoyoos, southeast ",Viognier,-23.8,-0.2,-1,2018-12-18,12,2018,352,8
3701,3701,"Osoyoos, northeast",Zinfandel,-21.6,2.2,1,2018-12-18,12,2018,352,8
3702,3702,Black Sage,Cabernet Franc,-23.4,-1.8,-1,2019-01-02,1,2019,2,8
3703,3703,"Osoyoos, north",Cabernet Franc,-22.9,0.5,1,2019-01-02,1,2019,2,8
3704,3704,"Oliver, east",Cabernet Franc,-24.3,-1.4,-1,2019-01-02,1,2019,2,8
3705,3705,Naramata Bench,Cabernet Franc,-21.9,2.4,1,2019-01-02,1,2019,2,8
3706,3706,Black Sage,Cabernet Franc,-23.1,-1.2,-1,2019-01-02,1,2019,2,8
3707,3707,"Osoyoos, southeast ",Cabernet Franc,-23.6,-0.5,-1,2019-01-02,1,2019,2,8
3708,3708,"Osoyoos, northeast",Cabernet Sauvignon,-23.5,0.1,1,2019-01-02,1,2019,2,8
3709,3709,"Osoyoos, northeast",Cabernet Sauvignon,-23.0,0.5,1,2019-01-02,1,2019,2,8
3710,3710,"Osoyoos, southeast ",Cabernet Sauvignon,-23.8,-0.8,-1,2019-01-02,1,2019,2,8
3711,3711,Black Sage,Cabernet Sauvignon,-23.5,0.3,1,2019-01-02,1,2019,2,8
3712,3712,"OK Falls, east",Chardonnay,-25.2,-1.7,-1,2019-01-02,1,2019,2,8
3713,3713,"Oliver, east",Chardonnay,-24.7,0.5,1,2019-01-02,1,2019,2,8
3714,3714,Naramata Bench,Chardonnay,-24.0,0.7,1,2019-01-02,1,2019,2,8
3715,3715,"Osoyoos, southeast ",Chardonnay,-25.0,-1.0,-1,2019-01-02,1,2019,2,8
3716,3716,Black Sage,Chardonnay,-24.6,0.4,1,2019-01-02,1,2019,2,8
3717,3717,"Oliver, south",Chardonnay,-24.5,0.1,1,2019-01-02,1,2019,2,8
3718,3718,"OK Falls, west",Gewurztraminer,-24.8,-0.3,-1,2019-01-02,1,2019,2,8
3719,3719,"Oliver, east",Gewurztraminer,-23.3,1.5,1,2019-01-02,1,2019,2,8
3720,3720,Kelowna,Gewurztraminer,-23.0,0.3,1,2019-01-02,1,2019,2,8
3721,3721,"Osoyoos, southeast ",Malbec,-23.3,-0.3,-1,2019-01-02,1,2019,2,8
3722,3722,"Osoyoos, north",Malbec,-21.0,2.3,1,2019-01-02,1,2019,2,8
3723,3723,"Osoyoos, southeast ",Malbec,-22.6,-1.6,-1,2019-01-02,1,2019,2,8
3724,3724,"Osoyoos, northeast",Merlot,-23.5,-0.9,-1,2019-01-02,1,2019,2,8
3725,3725,Black Sage,Merlot,-23.9,-0.4,-1,2019-01-02,1,2019,2,8
3726,3726,"Osoyoos, northeast",Merlot,-23.3,0.6,1,2019-01-02,1,2019,2,8
3727,3727,"Osoyoos, northeast",Merlot,-22.8,0.5,1,2019-01-02,1,2019,2,8
3728,3728,"Osoyoos, northeast",Merlot,-24.0,-1.2,-1,2019-01-02,1,2019,2,8
3729,3729,Naramata Bench,Merlot,-22.8,1.2,1,2019-01-02,1,2019,2,8
3730,3730,"Osoyoos, northeast",Merlot,-23.0,-0.2,-1,2019-01-02,1,2019,2,8
3731,3731,"Oliver, east",Merlot,-22.9,0.1,1,2019-01-02,1,2019,2,8
3732,3732,"Oliver, west",Merlot,-22.3,0.6,1,2019-01-02,1,2019,2,8
3733,3733,"Osoyoos, west",Merlot,-22.5,-0.2,-1,2019-01-02,1,2019,2,8
3734,3734,"Osoyoos, southeast ",Merlot,-23.0,-0.5,-1,2019-01-02,1,2019,2,8
3735,3735,Black Sage,Merlot,-22.7,0.3,1,2019-01-02,1,2019,2,8
3736,3736,Black Sage,Merlot,-22.6,0.1,1,2019-01-02,1,2019,2,8
3737,3737,"Osoyoos, southeast ",Merlot,-22.7,-0.1,-1,2019-01-02,1,2019,2,8
3738,3738,"Oliver, east",Pinot blanc,-25.0,-2.3,-1,2019-01-02,1,2019,2,8
3739,3739,Black Sage,Pinot blanc,-24.1,0.9,1,2019-01-02,1,2019,2,8
3740,3740,"OK Falls, east",Pinot gris,-24.6,-0.5,-1,2019-01-02,1,2019,2,8
3741,3741,"Oliver, east",Pinot gris,-24.5,0.1,1,2019-01-02,1,2019,2,8
3742,3742,Naramata Bench,Pinot gris,-23.7,0.8,1,2019-01-02,1,2019,2,8
3743,3743,Black Sage,Pinot gris,-24.9,-1.2,-1,2019-01-02,1,2019,2,8
3744,3744,"Oliver, east",Pinot gris,-25.7,-0.8,-1,2019-01-02,1,2019,2,8
3745,3745,"Osoyoos, northeast",Pinot noir,-24.3,1.4,1,2019-01-02,1,2019,2,8
3746,3746,"OK Falls, east",Pinot noir,-24.5,-0.2,-1,2019-01-02,1,2019,2,8
3747,3747,Naramata Bench,Pinot noir,-23.1,1.4,1,2019-01-02,1,2019,2,8
3748,3748,Black Sage,Pinot noir,-24.4,-1.3,-1,2019-01-02,1,2019,2,8
3749,3749,Kelowna,Pinot noir,-24.3,0.1,1,2019-01-02,1,2019,2,8
3750,3750,"Oliver, east",Riesling,-24.3,0.0,0,2019-01-02,1,2019,2,8
3751,3751,Naramata Bench,Riesling,-24.9,-0.6,-1,2019-01-02,1,2019,2,8
3752,3752,Black Sage,Riesling,-25.3,-0.4,-1,2019-01-02,1,2019,2,8
3753,3753,West Kelowna,Riesling,-24.8,0.5,1,2019-01-02,1,2019,2,8
3754,3754,Black Sage,Riesling,-24.6,0.2,1,2019-01-02,1,2019,2,8
3755,3755,"Oliver, east",Sauvignon blanc,-23.2,1.4,1,2019-01-02,1,2019,2,8
3756,3756,"Oliver, east",Sauvignon blanc,-24.9,-1.7,-1,2019-01-02,1,2019,2,8
3757,3757,"Osoyoos, northeast",Sauvignon blanc,-21.7,3.2,1,2019-01-02,1,2019,2,8
3758,3758,"Osoyoos, northeast",Sauvignon blanc,-23.0,-1.3,-1,2019-01-02,1,2019,2,8
3759,3759,"Osoyoos, northeast",Sauvignon blanc,-23.6,-0.6,-1,2019-01-02,1,2019,2,8
3760,3760,"Oliver, east",Sauvignon blanc,-23.4,0.2,1,2019-01-02,1,2019,2,8
3761,3761,Black Sage,Sauvignon blanc,-23.2,0.2,1,2019-01-02,1,2019,2,8
3762,3762,Black Sage,Sauvignon blanc,-22.6,0.6,1,2019-01-02,1,2019,2,8
3763,3763,"Osoyoos, northeast",Shiraz,-22.8,-0.2,-1,2019-01-02,1,2019,2,8
3764,3764,"Osoyoos, northeast",Shiraz,-23.4,-0.6,-1,2019-01-02,1,2019,2,8
3765,3765,"Osoyoos, southeast ",Shiraz,-23.3,0.1,1,2019-01-02,1,2019,2,8
3766,3766,Black Sage,Shiraz,-24.1,-0.8,-1,2019-01-02,1,2019,2,8
3767,3767,"Osoyoos, southeast ",Shiraz,-23.9,0.2,1,2019-01-02,1,2019,2,8
3768,3768,"Oliver, south",Tempranillo,-21.6,2.3,1,2019-01-02,1,2019,2,8
3769,3769,"Osoyoos, southeast ",Viognier,-24.5,-2.9,-1,2019-01-02,1,2019,2,8
3770,3770,"Osoyoos, west",Viognier,-24.1,0.4,1,2019-01-02,1,2019,2,8
3771,3771,"Osoyoos, southeast ",Viognier,-24.4,-0.3,-1,2019-01-02,1,2019,2,8
3772,3772,"Osoyoos, northeast",Zinfandel,-22.8,1.6,1,2019-01-02,1,2019,2,8
3773,3773,Black Sage,Cabernet Franc,-23.6,-0.8,-1,2019-01-15,1,2019,15,8
3774,3774,"Osoyoos, north",Cabernet Franc,-23.6,0.0,0,2019-01-15,1,2019,15,8
3775,3775,"Oliver, east",Cabernet Franc,-23.8,-0.2,-1,2019-01-15,1,2019,15,8
3776,3776,Naramata Bench,Cabernet Franc,-22.4,1.4,1,2019-01-15,1,2019,15,8
3777,3777,Black Sage,Cabernet Franc,-23.8,-1.4,-1,2019-01-15,1,2019,15,8
3778,3778,"Osoyoos, southeast ",Cabernet Franc,-24.7,-0.9,-1,2019-01-15,1,2019,15,8
3779,3779,"Osoyoos, northeast",Cabernet Sauvignon,-23.5,1.2,1,2019-01-15,1,2019,15,8
3780,3780,"Osoyoos, northeast",Cabernet Sauvignon,-23.3,0.2,1,2019-01-15,1,2019,15,8
3781,3781,"Osoyoos, southeast ",Cabernet Sauvignon,-23.0,0.3,1,2019-01-15,1,2019,15,8
3782,3782,Black Sage,Cabernet Sauvignon,-23.3,-0.3,-1,2019-01-15,1,2019,15,8
